"Data Ocorrência";"Descrição";"Valor";"Categoria";"Conta"
"16/02/2016";"Casa Maceió - Tecidos para cobrir as cadeiras";-535.5;"Ampliação/Melhorias em Imóveis";"Carteira"
"16/02/2016";"Casa Maceió - Móveis (Parcela 1 de 3)";-3273.5;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"17/02/2016";"Acessórios para a moto (grupo 2) (5 / 10)";-39.9;"Carros, Motos e Acessórios";"Cartão de Crédito BB"
"17/02/2016";"Acessórios para a moto  (grupo 01) (5 / 10)";-120.0;"Carros, Motos e Acessórios";"Cartão de Crédito BB"
"17/02/2016";"Jantar com Gracinha na Bodega do Sertão";-31.04;"Restaurante";"Cartão de Crédito BB"
"17/02/2016";"Remédio para Isadora (3 / 3)";-29.03;"Farmácia";"Cartão de Crédito BB"
"18/02/2016";"Energia Elétrica - Apartamento de Maceió";-65.77;"Energia Elétrica";"Conta Corrente"
"19/02/2016";"Celulares - VIVO";-368.97;"Celular";"Conta Corrente"
"19/02/2016";"Casa Maceió - Pedreiro - Pagamento parcela 2 (50%)";-3400.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"19/02/2016";"IPTU - Arpatamento de Aracaju";-1356.16;"Impostos (IPTU, SPU e outros)";"Conta Corrente"
"20/02/2016";"Combustível para a Hilux";-160.03;"Combustível";"Cartão de Crédito BB"
"20/02/2016";"Casa Maceió - Manutenção da piscina e lâmpadas.";-258.57;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"21/02/2016";"Almoço Isadora - Depósito";-25.0;"Restaurante";"Conta Corrente"
"21/02/2016";"Café da manhã com Gracinha na Cuscuzeria";-35.09;"Restaurante";"Cartão de Crédito BB"
"21/02/2016";"Sabonete Soapex para Isadora";-37.5;"Farmácia";"Cartão de Crédito BB"
"21/02/2016";"Estacionamento Shopping";-5.0;"Estacionamento";"Carteira"
"21/02/2016";"Canetas para Isadora";-21.7;"Material Escolar";"Cartão de Crédito BB"
"21/02/2016";"Almoço com Gracinha no Outback";-113.63;"Restaurante";"Cartão de Crédito BB"
"21/02/2016";"Casa Maceió - Materiais e verniz para Telhados (4 / 10)";-42.59;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"22/02/2016";"Jantar com Gracinha no Via Pão.";-32.06;"Padaria";"Cartão de Crédito BB"
"22/02/2016";"BB SEGURO AUTO - HILUX";-483.68;"Automóvel Seguro";"Cartão de Crédito BB"
"23/02/2016";"Lanche para Isadora.";-20.0;"Lanchonete";"Carteira"
"23/02/2016";"Almoço em Penedo com os 22 colaboradores da ALGÁS";-556.5;"Restaurante";"Cartão de Crédito BB"
"23/02/2016";"Compra de morangos - SAM'S CLUB";-50.22;"Supermercado";"Cartão de Crédito BB"
"24/02/2016";"Casa Maceió - Transferência para pagamento dos BOX e ESPELHOS";-1900.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"24/02/2016";"Aspirina";-11.68;"Farmácia";"Cartão de Crédito BB"
"24/02/2016";"Pães e água de coco.";-20.0;"Padaria";"Carteira"
"25/02/2016";"Casa Maceió - Cama para quarto de Casal - Parcela 1";-920.0;"Restauração / Manutenção";"Conta Corrente"
"25/02/2016";"Pagamento banho do cachorro";-110.0;"OUTRAS DESPESAS";"Carteira"
"25/02/2016";"Pães e queijo";-15.0;"Padaria";"Carteira"
"25/02/2016";"Benefício INSS";3460.03;"Benefícios Aposentadoria";"Conta Corrente"
"25/02/2016";"Benefício PETROS I";16797.62;"Benefícios Aposentadoria";"Conta Corrente"
"25/02/2016";"Benefício PETROS II";2579.41;"Benefícios Aposentadoria";"Conta Corrente"
"25/02/2016";"Telefone Fixo - OI";-58.57;"Telefone Fixo";"Conta Corrente"
"25/02/2016";"Aplicação no BRASILPREV - Isadora";-562.28;"BRASILPREV";"Conta Corrente"
"26/02/2016";"Casa Maceió - Pagamento dos dois equipamentos de Ar Condicionado";-3511.2;"Restauração / Manutenção";"Conta Corrente"
"27/02/2016";"Café da manhã com Gracinha na Cuscuzeria";-38.94;"Restaurante";"Cartão de Crédito BB"
"28/02/2016";"Almoço com Gracinha e Isadora.";-132.27;"Restaurante";"Cartão de Crédito BB"
"28/02/2016";"Estacionamento - Shopping";-5.0;"Estacionamento";"Carteira"
"29/02/2016";"Contribuição Sindical - GRCS";-266.67;"Impostos (IPTU, SPU e outros)";"Conta Corrente"
"29/02/2016";"Salário - ALGÁS";9309.93;"Remuneração";"Conta Corrente"
"29/02/2016";"Transferência para a carteira";-1500.0;"Transferência entre Contas";"Conta Corrente"
"29/02/2016";"Transferência para a carteira";1500.0;"Transferência entre Contas";"Carteira"
"29/02/2016";"Transporte de Rosiene Sartirio de Oliveira - semana de 29/02 a 05/03";-42.0;"Transporte Empregados";"Carteira"
"29/02/2016";"Lanches para Isadora";-20.0;"Lanchonete";"Carteira"
"29/02/2016";"Pagamento do Simulado de Matemática";-10.0;"Cursos";"Carteira"
"29/02/2016";"Reembolso referente aos almoços do grupo da ALGÁS em Penedo";556.0;"Reembolso";"Conta Corrente"
"29/02/2016";"Controle de Ratos na Casa de Maceió";-114.03;"OUTRAS DESPESAS";"Conta Corrente"
"01/03/2016";"Pagamento UOL (2 / 12)";-29.5;"Servidor";"Conta Corrente"
"01/03/2016";"Casa Maceió - Marceneiro - Pagamento com cheque - Parcela 2";-6440.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"01/03/2016";"Transporte Escolar - Parcela (2 / 11)";-360.0;"Transporte Escolar";"Carteira"
"01/03/2016";"Salário - Rosiene Satirio de Oliveira - fevereiro de 2016";-810.0;"Salário Empregados";"Carteira"
"01/03/2016";"Almoço no Bom Beirute";-15.8;"Restaurante";"Cartão de Crédito BB"
"02/03/2016";"Casa Maceió - Caminhão de Entulho - Transferência para Pagamento";-200.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"02/03/2016";"Casa Maceió - Eletricista - Transferência para Pagamento Parcela 2";-1200.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"02/03/2016";"Juros da Poupança CEF";1185.0;"Juros de Investimento";"Conta Corrente"
"03/03/2016";"Casa Maceió - Sofá e móveis da varanda - Depósito Gracinha - Parcela 2";-1792.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"03/03/2016";"Depósito - Gracinha - Hotel Aquarius Aracaju";-203.0;"Estadia";"Conta Corrente"
"03/03/2016";"Almoço no Bom Beirute";-15.8;"Restaurante";"Cartão de Crédito BB"
"04/03/2016";"Energia Elétrica - Apartamento de Aracaju";-47.91;"Energia Elétrica";"Conta Corrente"
"04/03/2016";"Jantar de Isadora e colegas";-50.0;"Restaurante";"Carteira"
"04/03/2016";"Estacionamento Shopping Maceió";-5.0;"Estacionamento";"Carteira"
"04/03/2016";"Jantar com Gracinha";-39.0;"Restaurante";"Cartão de Crédito BB"
"05/03/2016";"Isolada de Química (1 / 8)";-200.0;"Cursos";"Conta Corrente"
"05/03/2016";"Colegio Contato (2 / 11)";-1065.0;"Escola";"Conta Corrente"
"05/03/2016";"Condomínio - Apartamento de Aracaju";-486.38;"Condomínio";"Conta Corrente"
"05/03/2016";"Combustível para a Hilux";-186.39;"Combustível";"Cartão de Crédito BB"
"05/03/2016";"Remédios (1 / 3)";-59.57;"Farmácia";"Cartão de Crédito BB"
"05/03/2016";"Estacionamento Shopping";-5.0;"Estacionamento";"Carteira"
"05/03/2016";"Suporte para o monitor de Gracinha";-52.0;"Acessórios";"Cartão de Crédito BB"
"05/03/2016";"Compras Supermercado";-81.8;"Supermercado";"Cartão de Crédito BB"
"05/03/2016";"Jantar com Gracinha";-41.58;"Restaurante";"Cartão de Crédito BB"
"05/03/2016";"Peças para a moto e Casaco para Gracinha (4 / 5)";-90.0;"Carros, Motos e Acessórios";"Cartão de Crédito BB"
"05/03/2016";"Isolada de Matemática - (2 / 8)";-150.0;"Cursos";"Carteira"
"05/03/2016";"Isolada de Português - (2 / 8)";-180.0;"Cursos";"Carteira"
"06/03/2016";"Pães";-10.0;"Padaria";"Carteira"
"06/03/2016";"Suco de Laranja";-10.0;"Lanchonete";"Carteira"
"06/03/2016";"Almoço com Gracinha";-31.6;"Restaurante";"Cartão de Crédito BB"
"06/03/2016";"Presente de Gabriela (4 / 10)";-65.0;"Acessórios";"Cartão de Crédito BB"
"07/03/2016";"E-SOCIAL - Rosiene Satirio de Oliveira - Salario Mensal";-246.4;"Encargos Empregados";"Conta Corrente"
"07/03/2016";"Agua e Esgoto - Apartamento de Maceió";-70.71;"Água e Esgoto";"Conta Corrente"
"07/03/2016";"Transporte de Rosiene Sartirio de Oliveira - semana de 07/03 a 12/03";-42.0;"Transporte Empregados";"Carteira"
"07/03/2016";"Depósito - FGTS";972.75;"FGTS";"FGTS"
"08/03/2016";"Energia Elétrica - Casa de Maceió";-486.22;"Energia Elétrica";"Conta Corrente"
"08/03/2016";"Multa por atraso Condominio apartamento Aracaju";-98.92;"Condomínio";"Conta Corrente"
"08/03/2016";"Frutas";-7.6;"Supermercado";"Cartão de Crédito BB"
"10/03/2016";"Gás Natural - Apartamento de Maceió (***)";-36.62;"Gás";"Conta Corrente"
"10/03/2016";"TV a Cabo - Claro (3 / 12)";-110.41;"TV a Cabo";"Conta Corrente"
"10/03/2016";"Condomínio - Casa de Maceió";-690.0;"Condomínio";"Conta Corrente"
"10/03/2016";"Link de Internet - NET";-99.19;"Internet";"Conta Corrente"
"10/03/2016";"Condominio - Apartamento de Maceió";-350.0;"Condomínio";"Conta Corrente"
"10/03/2016";"Casa Maceió - Manutenção da rede elétrica da área da piscina.";-80.0;"Restauração / Manutenção";"Carteira"
"10/03/2016";"Depósito na conta de Isadora.";-35.0;"Restaurante";"Conta Corrente"
"10/03/2016";"Adiantamento PETROS";4406.82;"Benefícios Aposentadoria";"Conta Corrente"
"10/03/2016";"Juros e atualização monetária - FGTS";14.24;"FGTS";"FGTS"
"10/03/2016";"Transferência para pagamento do Cartão de Crédito";-4465.44;"Transferência entre Contas";"Conta Corrente"
"10/03/2016";"Transferência para pagamento do Cartão de Crédito";4465.44;"Transferência entre Contas";"Cartão de Crédito BB"
"11/03/2016";"Café da manhã";-10.9;"Lanchonete";"Cartão de Crédito BB"
"11/03/2016";"Transferência para a carteira";-500.0;"Transferência entre Contas";"Conta Corrente"
"11/03/2016";"Transferência para a carteira";500.0;"Transferência entre Contas";"Carteira"
"11/03/2016";"Lanche para Isadora";-20.0;"Lanchonete";"Carteira"
"11/03/2016";"Calça para Gracinha - MOTO (4 / 4)";-65.0;"Roupas e Calçados";"Cartão de Crédito BB"
"11/03/2016";"Calça para ACMD - MOTO (4 / 4)";-65.0;"Roupas e Calçados";"Cartão de Crédito BB"
"11/03/2016";"Almoço";-15.8;"Restaurante";"Cartão de Crédito BB"
"12/03/2016";"Jantar com Gracinha, Guilherme e Tania";-150.0;"Restaurante";"Cartão de Crédito BB"
"12/03/2016";"Picineiro - pagamento mensal";-134.0;"Pagamento Picineiro";"Carteira"
"12/03/2016";"Depósito para despesas de Isadora";-100.0;"Mesada";"Conta Corrente"
"12/03/2016";"Lanches para Isadora";-20.0;"Lanchonete";"Carteira"
"12/03/2016";"Combustível para a Hilux - viagem para Lagoa do Pau.";-100.0;"Combustível";"Carteira"
"13/03/2016";"Polishop - Fritadeira AIRFRYER - (7 / 12)";-96.66;"Utensílios domésticos";"Cartão de Crédito BB"
"14/03/2016";"Casa Maceió - Tomadas e Interruptores - Depósito para pagamento";-1314.8;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"14/03/2016";"Teclado e Mouse para Gracinha (2 / 4)";-32.37;"Eletrônicos";"Cartão de Crédito BB"
"14/03/2016";"Casa Maceió - Tintas e Materiais de Pintura (5 / 10)";-21.85;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"14/03/2016";"Transporte de Rosiene Sartirio de Oliveira - semana de 14/03 a 19/03";-42.0;"Transporte Empregados";"Carteira"
"15/03/2016";"Casa Maceió - Móveis (Parcela 2 de 3)";-3273.48;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"15/03/2016";"Gás Natural - Apartamento de Maceió";-35.91;"Gás";"Conta Corrente"
"15/03/2016";"Lanches para Isadora";-20.0;"Lanchonete";"Carteira"
"15/03/2016";"Casa Maceió - Fabricação e montagem dos espelhos";-600.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"15/03/2016";"Casa Maceió - Armário da Cozinha e da Suíte";-1106.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"15/03/2016";"Compra do remédio NEBILET (caixa com 56) (3 / 3)";-32.9;"Farmácia";"Cartão de Crédito BB"
"15/03/2016";"Remédios para Isadora (2 / 3)";-27.38;"Farmácia";"Cartão de Crédito BB"
"15/03/2016";"Cobrança pelos DOCS enviados";-8.45;"Tarifas bancárias";"Conta Corrente"
"15/03/2016";"Ovos e manteiga";-18.87;"Padaria";"Cartão de Crédito BB"
"16/03/2016";"Aluguel casa de Aracaju";2518.2;"Aluguel dos Imóveis";"Conta Corrente"
"16/03/2016";"Lanche e almoço de Isadora";-50.0;"Lanchonete";"Carteira"
"17/03/2016";"Acessórios para a moto (grupo 2) (6 / 10)";-39.9;"Carros, Motos e Acessórios";"Cartão de Crédito BB"
"17/03/2016";"Acessórios para a moto  (grupo 01) (6 / 10)";-120.0;"Carros, Motos e Acessórios";"Cartão de Crédito BB"
"17/03/2016";"Celulares - VIVO";-376.84;"Celular";"Conta Corrente"
"17/03/2016";"Almoço no restaurante do edifício Harmony";-35.0;"Restaurante";"Cartão de Crédito BB"
"17/03/2016";"Transferência para a carteira";270.0;"Transferência entre Contas";"Carteira"
"17/03/2016";"Transferência para a carteira";-270.0;"Transferência entre Contas";"Conta Corrente"
"18/03/2016";"IPTU - Casa de Maceió";-3018.07;"Impostos (IPTU, SPU e outros)";"Conta Corrente"
"18/03/2016";"Energia Elétrica - Apartamento de Maceió";-92.22;"Energia Elétrica";"Conta Corrente"
"18/03/2016";"IPTU - Apartamento Maceió";-2127.51;"Impostos (IPTU, SPU e outros)";"Conta Corrente"
"18/03/2016";"Casa Maceió - Depósito Parcela 02 do Pintor";-1150.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"18/03/2016";"Casa Maceió - Depósito Aplicação Papel de Parede";-400.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"18/03/2016";"Almoço com Gracinha.";-57.2;"Restaurante";"Cartão de Crédito BB"
"18/03/2016";"Cobrança pelos DOCS enviados";-8.45;"Tarifas bancárias";"Conta Corrente"
"18/03/2016";"Cobrança pelos DOCS enviados";-8.45;"Tarifas bancárias";"Conta Corrente"
"19/03/2016";"Café da manhã com Gracinha e João Paulo";-40.31;"Lanchonete";"Cartão de Crédito BB"
"19/03/2016";"Apt. Aracaju - Luminárias e tomadas";-69.95;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"19/03/2016";"Almoço com João Paulo";-64.3;"Restaurante";"Cartão de Crédito BB"
"19/03/2016";"Pilha para controle remoto da TV do apartamento de Aracaju";-20.0;"Acessórios";"Carteira"
"19/03/2016";"Chaves para o Apartamento de Aracaju.";-24.0;"Acessórios";"Carteira"
"19/03/2016";"Suporte para a TV - quarto apartamento de Aracaju";-113.95;"Acessórios";"Cartão de Crédito BB"
"19/03/2016";"Suporte para TV - sala apartamento de Aracaju";-117.05;"Acessórios";"Cartão de Crédito BB"
"19/03/2016";"Estacionamento Shopping Jardins";-4.0;"Estacionamento";"Carteira"
"19/03/2016";"Lanche com Gracinha";-26.95;"Lanchonete";"Cartão de Crédito BB"
"20/03/2016";"Café da manhã com Gracinha e João Paulo.";-50.34;"Padaria";"Cartão de Crédito BB"
"20/03/2016";"Jantar com Gracinha.";-21.59;"Restaurante";"Cartão de Crédito BB"
"20/03/2016";"Ajuda a Casa do Pobre";-20.0;"OUTRAS DESPESAS";"Carteira"
"21/03/2016";"Casa Maceió - Materiais e verniz para Telhados (5 / 10)";-42.59;"Ampliação/Melhorias em Imóveis";"Cartão de Crédito BB"
"21/03/2016";"Casa Maceió - Depósito para pagamento do Estofador - Parcela única";-870.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"21/03/2016";"Casa Maceió - Montagem dos ar condicionados";-600.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"21/03/2016";"Casa Maceió - Pintura da Geladeira - Depósito Parcela 2 (50%)";-275.0;"Ampliação/Melhorias em Imóveis";"Carteira"
"21/03/2016";"Jantar com Gracinha no Palato";-24.64;"Supermercado";"Cartão de Crédito BB"
"21/03/2016";"Estacionamento Shopping Maceió";-5.0;"Estacionamento";"Carteira"
"21/03/2016";"Cobrança pelos DOCS enviados";-8.45;"Tarifas bancárias";"Conta Corrente"
"21/03/2016";"Transporte de Rosiene Sartirio de Oliveira - semana de 21/03 a 26/03";-42.0;"Transporte Empregados";"Carteira"
"22/03/2016";"Casa Maceió - Chuveiros, cabo HDMI, limpeza e outros materiais";-646.36;"Restauração / Manutenção";"Conta Corrente"
"22/03/2016";"Aquisição do IPhone 6 para Isadora (1 / 12)";-204.09;"Eletrônicos";"Cartão de Crédito BB"
"22/03/2016";"Compra no SAM'S CLUBE";-79.43;"Supermercado";"Cartão de Crédito BB"
"22/03/2016";"Jantar com Gracinha na Cuscuzeria";-35.64;"Restaurante";"Cartão de Crédito BB"
"22/03/2016";"Cobrança pelos DOCS enviados";-8.45;"Tarifas bancárias";"Conta Corrente"
"22/03/2016";"BB SEGURO AUTO - HILUX";-483.68;"Automóvel Seguro";"Cartão de Crédito BB"
"23/03/2016";"Pagamento do Urologista";-300.0;"Médico/Psicóloga";"Conta Corrente"
"23/03/2016";"Corte de cabelo";-30.0;"Salão de Beleza e Cosméticos";"Carteira"
"24/03/2016";"Casa Maceió - Honorários Arquiteto - OBRAS - 10% do custo das obras";-10075.0;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"24/03/2016";"Passagens MCZ/AJU e AJU/MCZ para mim e para Gracinha";-200.0;"Passagens";"Cartão de Crédito BB"
"24/03/2016";"Serviço para compra de passagens";-14.96;"Passagens";"Cartão de Crédito BB"
"24/03/2016";"Combustível para a Hillux";-173.19;"Combustível";"Cartão de Crédito BB"
"24/03/2016";"Lanches para Isadora";-40.0;"Lanchonete";"Carteira"
"24/03/2016";"Silicone e outros produtos";-24.85;"Supermercado";"Cartão de Crédito BB"
"24/03/2016";"Lâmpadas para o banheiro da casa de Maceió";-76.63;"OUTRAS DESPESAS";"Cartão de Crédito BB"
"24/03/2016";"Remédios para UROLOGISTA";-88.51;"Farmácia";"Cartão de Crédito BB"
"24/03/2016";"Remédio para PRESSÃO.";-64.25;"Farmácia";"Cartão de Crédito BB"
"24/03/2016";"Instalação do adesivo no fundo da Hillux";-50.0;"OUTRAS DESPESAS";"Carteira"
"24/03/2016";"Transferência para a Carteira";-350.0;"Transferência entre Contas";"Conta Corrente"
"24/03/2016";"Transferência para a Carteira";350.0;"Transferência entre Contas";"Carteira"
"24/03/2016";"Benefício PETROS II";2579.41;"Benefícios Aposentadoria";"Conta Corrente"
"24/03/2016";"Benefício PETROS I";8036.17;"Benefícios Aposentadoria";"Conta Corrente"
"24/03/2016";"Benefício INSS";3680.27;"Benefícios Aposentadoria";"Conta Corrente"
"25/03/2016";"Casa Maceió - Cama para quarto de Casal - Parcela 2";-920.0;"Restauração / Manutenção";"Conta Corrente"
"25/03/2016";"Telefone Fixo - OI";-58.57;"Telefone Fixo";"Conta Corrente"
"25/03/2016";"Almoço com Isadora.";-103.4;"Restaurante";"Cartão de Crédito BB"
"25/03/2016";"Pilhas e calço de silicone.";-66.9;"Acessórios";"Cartão de Crédito BB"
"25/03/2016";"Transferência para conta de Isadora - lanches";-30.0;"Lanchonete";"Conta Corrente"
"25/03/2016";"Café da manhã na Rodoviária";-30.0;"Lanchonete";"Carteira"
"26/03/2016";"Almoço no São Lucas.";-23.0;"Lanchonete";"Cartão de Crédito BB"
"26/03/2016";"Feltro para os pés das cadeiras.";-15.9;"Acessórios";"Cartão de Crédito BB"
"26/03/2016";"Cabo para impressora";-6.0;"OUTRAS DESPESAS";"Carteira"
"27/03/2016";"Café da manhã - Hospital São Lucas";-13.5;"Lanchonete";"Cartão de Crédito BB"
"27/03/2016";"Café da manhã com Gracinha";-21.52;"Padaria";"Cartão de Crédito BB"
"27/03/2016";"Remédios de Gracinha";-27.61;"Farmácia";"Cartão de Crédito BB"
"27/03/2016";"T para o fundo da TV do APT. Aracaju.";-8.9;"Acessórios";"Carteira"
"28/03/2016";"Lanche de Isadora.";-20.0;"Lanchonete";"Carteira"
"28/03/2016";"Alimentos e produtos de limpeza.";-118.47;"Supermercado";"Cartão de Crédito BB"
"28/03/2016";"Estacionamento aeroporto.";-5.0;"Estacionamento";"Carteira"
"28/03/2016";"Estacionamento Shopping";-5.0;"Estacionamento";"Carteira"
"28/03/2016";"Transporte de Rosiene Sartirio de Oliveira - semana de 28/03 a 02/04";-42.0;"Transporte Empregados";"Carteira"
"29/03/2016";"Pó para Isadora. - Drogasil.";-75.02;"Farmácia";"Cartão de Crédito BB"
"29/03/2016";"Almoço.";-15.8;"Restaurante";"Cartão de Crédito BB"
"29/03/2016";"Alimentos";-105.23;"Supermercado";"Cartão de Crédito BB"
"30/03/2016";"Controle de Ratos na Casa de Maceió";-114.03;"OUTRAS DESPESAS";"Conta Corrente"
"30/03/2016";"Instalação do sensor e da câmara de ré (1 / 2)";-175.0;"Automóvel Lavagem/Manutenção";"Cartão de Crédito BB"
"30/03/2016";"Manutenção da Hillux  - plotagem";-40.0;"Automóvel Lavagem/Manutenção";"Carteira"
"30/03/2016";"Aquisição de café, água de coco e sorvete";-44.08;"Padaria";"Cartão de Crédito BB"
